CommentText,Sentiment,Language,LangConf,HasEmoji,Translate,translated,index
"IN MY UNIVERSITY MY PROFESSOR RECOMMENDED YOUR VIDEOS , LOVE FROM GUJARAT",Positive,ja,0.37404540181159973,False,True,"IN MY UNIVERSITY MY PROFESSOR RECOMMENDED YOUR VIDEOS , LOVE FROM GUJARAT",841960
Nooo,Negative,it,0.566760778427124,False,True,Nooo,824669
hmmmmmmmmmmm,Neutral,nl,0.29206582903862,False,True,Hmmmmmmmmmmmmm,613190
10:00,Neutral,ru,0.3402804732322693,False,True,10:00,578617
( ͡° ͜ʖ ͡°),Neutral,ro,0.2650470733642578,False,True,( ͡° ͜ʖ ͡°),653545
"Ambos solos seguían órdenes, pero después solo actuaron como
Hombres.",Positive,es,0.9936541318893433,False,True,"Both alone followed orders, but then they only acted as
Men.",1007560
Diba sinabi Naman ni PBBM na tinnan nyo na lng yong web site na sinasabi ni PBBM.wag nalng kayo ngawa Ng ngawa Jan.,Neutral,ms,0.5199605822563171,False,True,UN PBBM said that you have seen the web site that PBBM says.,330104
Aiaiaiaiaiaiaiaiaiaiauaiaiaiaiauauaiaiaiaiaiaiaiaiaiaiaiai.   Oiioaiiooiiaaai,Neutral,lt,0.46091482043266296,False,True,The Postaliaee's progressive.   O are you new,907154
Мне интересно а почему у меня вот эти вот разломанный кусочки не едят😮😮😮😮😮😮😮😮😮😮😮😮😂😂😂😂😂,Neutral,ru,0.9973099827766418,True,True,"I'm interested in why I have these broken pieces, I don’t eat ours😮😮😮😮😮😮😮😮😮😮😮😮?",866774
1:23:00,Neutral,zh,0.621096670627594,False,True,1:23:00,239571
好一對活寳，，，，，，，,Negative,zh,0.9591058492660522,True,True,好一對活寳，，，，，，，,971433
Jesus Cristo no braço dele,Neutral,pt,0.8229299187660217,False,True,Jesus Christ on his arm,512670
❤,Positive,bg,0.9654127359390259,True,True,,782992
im the same,Positive,de,0.9630175232887268,False,True,im the same,204587
Kya content ko Pahle Se Hi suit Karke Rah sakte hain,Neutral,de,0.2627393901348114,False,True,Kya content ko pahle se hi suit karke rah sakte hain,429027
Pauvre bête 😢😢😢😢😢,Negative,fr,0.5784470438957214,True,True,Poor beast 😢😢😢😢😢,239486
Ang mahaga tayo maging handa bumili ngtypon missele at brahmos,Positive,tl,0.47014275193214417,False,True,The Curse Let's Be Ready to Buy NgTypon Mislele and Brahmos,446285
"Même avec les meilleurs pompiers du monde, on ne pourra pas arrêter un incendie poussé par des vents extrême",Neutral,fr,0.9994966983795166,False,True,"Even with the best firefighters in the world, we will not be able to stop a fire pushed by extreme winds",558997
Eso.  No va. Parar.  Puede. Venir.  Superman ...super. Bomberos.  ..conDios. Nadie.  Semete.  Quelosepa. Laqente. Dios.  Con. Unsolodrdo.  Puede.  Poner. Encenisas.  Todos. Eso. No.  Es. Por. Bomberos.  Nicosaquese.  Paresca.  Logue.  Esjuicio.  No. Parara. Nicontodoslos. Bomberosdelmundo. Porquelaqente. Ignorante noentienden.,Negative,es,0.39120355248451233,False,True,That.  It doesn't go. Stall.  Can. Come.  Superman ... Super. Firefighters.  ..condes. Nobody.  SEMETE.  Queosepa. Laqente. God.  With. Unsolodrido.  Can.  Put. Enclenisas.  All. That. No. It is. Firefighters.  Nicosaquese.  Pairs.  LOGUE.  It is.  No. will stop. Nicontodoslos. Firefighters of the world. Because theqente Ignorant do not enter.,25103
Круто. Я не знал. Теперь смогу решить свои вопросы с плёнкой. Спс,Positive,ru,0.9990960359573364,False,True,Cool. I did not know. Now I can solve my issues with a film. ATP,419326
"Acab, 1312",Negative,no,0.11997982859611511,False,True,"QUE, 1312",682478
"все это стоило этих денег! 
иногда бывают падения, главное уметь держать удар!
ты красавчик, своё ещё заберешь!",Positive,ru,0.9997749328613281,False,True,"All this cost this money! 
Sometimes there are falls, the main thing is to be able to hold a blow!
You are handsome, you still take your own!",673737
Okay,Neutral,fr,0.16228382289409637,False,True,Okay,1001284
"Alô soldados  da  Ucrânia, ao capturar soldados russos  tratam  eles com   perdão , eles não estão nessa guerra porque querem, eles são obrigados.      Valeu irmãos.",Positive,pt,0.9984668493270874,False,True,"Hello Ukraine soldiers, when capturing Russian soldiers treat them with forgiveness, they are not in this war because they want, they are obliged.      Thanks brothers.",770678
Ha ha,Neutral,it,0.8260730504989624,False,True,Ha ha,175453
Cashback crack Navajo monsoon can nhsjonsa,Neutral,no,0.5088491439819336,False,True,Cashback crack Navajo monsoon can nhsjonsa,538493
Nahi ha,Negative,ia,0.7512521147727966,False,True,Nahi ha,555949
amin,Neutral,mg,0.7378571033477783,False,True,Amin,819010
BRUTHÆÆ,Neutral,it,0.2433248907327652,False,True,Bruthææ,907534
Se sull sutobus entrano bimbi cattivi l autista puo portarli.all.ordine in caso estremo lo fa scendere lo.ha fatto davanti alla mamma l.ha lasciato al sicuro ma sul pulman un maleducato no bravo l autista,Negative,it,0.9131061434745789,False,True,"If on the Sutusbus they enter bad children, the driver can bring them. At the extreme case he makes him go down the.",782585
เท่ห์ หล่อ ฉลาดมากและช่วยลดมลพิษทางอากาศได้ด้วย..สุดยอดเลยครับ👍😊,Positive,th,0.9999670386314392,True,True,"Cool, handsome, very intelligent and helps to reduce air pollution too .. superb 👍😊",504488
Пашу пела на таких не хватает 😂,Neutral,ru,0.9974484443664551,True,True,Pasha sang on such is not enough,145425
22:04,Neutral,zh,0.35504311323165894,False,True,22:04,978277
Polvoron,Neutral,it,0.28532394766807556,False,True,Polvoron,669052
pulis pinapalamon ng taong bayan..ginahasa ang sambayanang pilipino.firing squad ang dapat sa ganyang pulis,Negative,tl,0.9352055191993713,False,True,Police are being consumed by the townspeople .. raping the Filipino people.Firing Squad should be in such a police officer,662159
🇲🇽🇲🇽🇲🇽,Neutral,zh,0.6849497556686401,True,True,,899449
"McEnany .
Total enabler liar",Negative,es,0.4573560059070587,False,True,"McEnany .
Total enabler liar",901328
hindi ako bobo ! alam ko kung sino ang may tunay na malasakit sa bayan at yun ay ang mga Duterte!!! VP INDAY kami solid!!!,Positive,tl,0.9455009698867798,False,True,I'm not stupid! I know who really cares about the town and that is the Duterte !!! VP inday kami solid !!!,611476
Dapt lng.,Positive,zh,0.9411075115203857,False,True,Dapt lng.,735857
Do the nfc,Neutral,pt,0.36512184143066406,False,True,Do the nfc,40880
Love Ben!,Positive,eo,0.1418159455060959,False,True,Love me!,347880
"Sie ist vielleicht einfach die bescheidenste und herzerwärmendste Person, die es gibt❤️❤️❤️😊😊😮",Positive,de,0.9984745979309082,True,True,Perhaps she is simply the most modest and heartwarming person there exists?,950117
Trash,Negative,es,0.29817816615104675,False,True,Trash,382857
toks sudas videkas prasyciau nebekelt cia sneku uz visus gargzdus,Negative,hu,0.1310098022222519,False,True,This kind of Sudamed Videk I would no longer go here for all the grains,983459
Didn’t age well,Negative,ru,0.39551451802253723,False,True,Didn’t age well,504014
🥰 Fofo 🥰,Positive,it,0.711319625377655,True,True,🥰 Solution 🥰,28569
شلون طفر من هذا الارتفاع ❤❤😂😂,Neutral,ar,0.9941855669021606,True,True,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,35249
4 years ago,Neutral,pt,0.52736896276474,False,True,4 years ago,687187
6분전~~~ 오늘도 영상 감사해요!,Positive,ko,0.9999818205833435,True,True,6 minutes ago ~~~ Thank you for the video today!,829880
kis ne pora video dekha h,Neutral,eo,0.21932487189769745,False,True,kis ne pora video dekha h,327184
Excelente vídeo 👌,Positive,pt,0.55921870470047,True,True,Excellent video 👌,647187
"ഗാസയിലെ പിഞ്ചുകുഞ്ഞുങ്ങളേ,
നിങ്ങളുടെ ആത്മാവിന് ശാന്തിയും സമാധാനവും ലഭിക്കട്ടെ !",Neutral,ml,1.0000165700912476,False,True,"Toddlers in Gaza,
Let your soul get peace and peace for your soul!",766194
4. Me,Neutral,pt,0.1339627057313919,False,True,4. Me,65324
Cómo boxeador no lo criticaron pero si lo criticaron por sus adicciones que al final permearon al hijo.,Neutral,es,0.9837211966514587,False,True,How boxer did not criticize him but they criticized him for his addictions that in the end permeated the son.,530610
best tutorial,Positive,es,0.22247597575187683,False,True,best tutorial,236181
"DIOSS ESTO ES COMO UNA MINI SERIE PARA MI, AMO ESTO",Positive,it,0.2292330116033554,False,True,"Gods this is like a mini series for me, I love this",998053
(789))),Neutral,es,0.3490179777145386,False,True,(789))),803009
😢😭,Negative,zh,0.6061111092567444,True,True,,658679
5 hr,Neutral,fr,0.13271848857402802,False,True,5 hr,1000448
Predivno!,Positive,sr,0.41557520627975464,False,True,Wonderfully!,434209
Как тяжело посмотреть Бог помощь😢😢😢,Positive,ru,0.998012363910675,True,True,How hard it is to see God help😢😢😢,917536
"nBBM is the number onesa sinungsling kata nga nabidol ang mga ilipino nasama ngaruloy ako, kainis!!!!😊😊😮😮😮😮😮😮😮😂😂😂😂😂😂😂",Negative,tl,0.642680823802948,True,True,"NBBM is the number onesa since the fact that the illustrations are so bad that I am, very nice !!!! 😊😊😮😮😮😮😮😮😮😂😂😂😂😂😂😂",368712
😂😂😂😂😂la mujer le dio un monton de cocotazos 😂😂,Neutral,es,0.7557113170623779,True,True,😂😂😂😂😂The woman gave him a lot of cocotazos 😂😂,564881
Lus verde,Neutral,it,0.347988486289978,False,True,Lus green,563010
GREAT tutorial,Positive,es,0.42400068044662476,False,True,GREAT tutorial,162338
THAT'S RIGHT SISTER BRING IT OUT.,Positive,ja,0.2735961079597473,False,True,THAT'S RIGHT SISTER BRING IT OUT.,897885
Lua,Neutral,et,0.1835789680480957,False,True,Lua,295514
nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,Negative,de,0.308730810880661,False,True,nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,516323
Naiyak ako sa batang to buti nalng mabait mga magulang nia agad siyamg makakarecover sa nangyare sa knya!,Positive,tl,0.8596437573432922,False,True,I cried for the boy to be kind to his good parents immediately and he could recover from him!,850877
Thuj saudia 8 miljard ton golld kishte shkrujt djali muhameti binireshitit 22 mi fraga killen kallxoj saudia mi bere ta vesmi djalin muhamedit bin reshid,Neutral,sq,0.2260112315416336,False,True,Saudia 8 billion ton golld had the son Muhammad binireshiti 22 mi fraga killen kalljoj saudia made my son Muhammad bin reshid,481471
"Все же знают, что девушка ""извинилась"" под угрозой преследования и насилия. Мнения своего она не прменяет. И этим горе - патриотам такое нравится? Учитывая, что они и сами так думают... Клинические идиоты.",Negative,ru,0.9987266063690186,False,True,"Nevertheless, they know that the girl ""apologized"" under the threat of persecution and violence. She does not manage her opinions. And these grief - patriots like this? Given that they themselves think so ... Clinical idiots.",767556
"Les civilisations millénaires savent à quoi s en tenir, l'Amérique paiera tôt ou tard son soutient à Israël !",Negative,fr,0.9837983250617981,False,True,"Millennial civilizations know what to stick to, America will sooner or later pay its support to Israel!",650867
Foul,Negative,de,0.3407072424888611,False,True,Foul,156623
Llevelo,Neutral,es,0.6112657189369202,False,True,Take it,859968
matindi tlaga si babalina imee..dapat tabasin baba nyan pra tumino..,Negative,tl,0.19114448130130768,False,True,matudi galunay is the balina eye.,1014980
есть фраза самурая.не льзя победить того кто такoй же проще соеденится,Neutral,ru,0.9991335272789001,False,True,there is a phrase of a samurai. Do not defeat the one who is so easier to meet,957174
Subrang nakaka proud Ang ating pangulong PBBM tahimik pero malupit pag dating sa mga  disisyon at Plano para sa ating bansa alam na alam Niya Kong Anong  kalakaran Ng lahat Ng mga  bansa Ang galing Niya sana Makita ito Ng lahat Ng mga Filipino,Positive,tl,0.842410683631897,False,True,Our President PBBM is very proud of our PBBM quiet but cruel to the decisions and plans for our country knowing that he knows what trend of all countries he can come to see by all Filipinos,822200
Dude...,Neutral,pt,0.2691551446914673,False,True,Dude...,679392
❤❤❤❤❤❤❤❤❤❤❤❤,Positive,fr,0.5511785745620728,True,True,,968042
5🎉🎉,Neutral,it,0.6153863072395325,True,True,5🎉🎉,113218
"Halos lahat ng lawyer ng BOC biglang yaman,dapat tanggalin ang mga yan sa sugalan mo makikita",Negative,tl,0.9495552778244019,False,True,"Almost all BOC lawyers suddenly wealth, they should be removed from gambling you will see",989119
Mantubo la calma y el control para ser mujer,Neutral,es,0.8991757035255432,False,True,I maintain calm and control to be a woman,3440
NO CAP FOR REAL BRO,Negative,ja,0.21821993589401245,False,True,NO CAP FOR REAL BRO,236613
Настоящий офицер! Гордость за таких ребят🔥,Positive,ru,0.9968346953392029,True,True,A real officer! Pride in such guys🔥,67575
जो इस Time मेरा comment पढ़ रहा हैं या रही हैं हम सब एक दूसरे से अनजान हैं फिर भी भगवान से प्रार्थना करती हूं कि आप और आपका परिवार हमेशा खुश रहे.......😊😊😊,Neutral,hi,0.9991757869720459,True,True,"Those who are reading my comment on this time or are we all unaware of each other, yet I pray to God that you and your family are always happy .......",13118
2025 mai kon dekh rha,Neutral,fr,0.3120983839035034,False,True,2025 mai kon dekh rha,714422
"Thanks Boss dada sa tapang at pagiging totoo mo, nyo!!!",Positive,tl,0.2563779354095459,False,True,"Thanks boss dada for your courage and reality, nyo !!!",385495
Ha? Makukulong sya? May kaso pala,Neutral,tl,0.2463761270046234,False,True,Ha? Is he imprisoned? There is a case,74360
"Es ärgert mich, dass deutsche Artillerie in 75 Jahren wieder Russisch in der Ostukraine tötet. Ich denke, die Deutschen sollten dafür vollständig ohne Stalins Gnade antworten. Lassen Sie sie für 26 Millionen getötete Bürger der UdSSR bereuen. Wenn die Deutschen das Gute nicht verstehen wollen, dann muss man ihnen wahrscheinlich dasselbe antun? +/-26 Millionen Einwohner",Negative,de,0.9954394698143005,False,True,"It annoys me that German artillery will kill Russian again in eastern Ukraine in 75 years. I think the Germans should answer completely without Stalin's mercy. Let them regret for 26 million citizens of the USSR. If the Germans don't want to understand the good, then you probably have to do the same to them? +/- 26 million inhabitants",782843
JUST MAKE SURE THAT FENCE YOUR SITTING  ON DOESN'T  HAVE ANY SPIKE'S  .,Neutral,ja,0.5616636872291565,False,True,JUST MAKE SURE THAT FENCE YOUR SITTING  ON DOESN'T  HAVE ANY SPIKE'S  .,601036
Вот такими же баннерами с погибшими украшены южные курортные города.... Противно.,Negative,ru,0.9955090880393982,False,True,Here are the same banners with the dead southern resort cities .... disgusting.,384179
60fps ahhaha,Negative,es,0.24889567494392395,False,True,60fps ahhaha,319718
this is fake im a bot account,Negative,de,0.4448844790458679,False,True,this is fake im a bot account,749581
Olahraga apa ini namanya 😮 sangat menantang,Positive,id,0.9432101249694824,True,True,What sport is this called 😮 very challenging,266508
Kayo kase nga walang magazine magdadala na kau punta na kau SA korte pero kau Bintang Kung Totoo Yan magsampa na kau Ng kaso SA korte,Neutral,war,0.35541167855262756,False,True,You have no magazine that you will bring to the court but you will have to file a lawsuit in court,268364
Kaya marami ang chines sa Pilipinas iisang tao lang ang sisihin dito.,Negative,tl,0.9521414637565613,False,True,So many Chinese in the Philippines are only one person to blame here.,615491
yahjkc,Neutral,cs,0.13825757801532745,False,True,yahjkc,661211
کون کون سے لوگ عمران خان کو پسند کرتے ہیں کمینٹ کو لائیک کریں 👍,Neutral,ur,0.9974848628044128,True,True,Which people like Imran Khan like to like the comments?,657523
Le pongo el casco de pan̈al,Negative,es,0.6580008864402771,False,True,I put the Pan̈al helmet,875607
Ну. И на хера попу гармонь?,Negative,ru,0.7980013489723206,False,True,Well. And on dick an ass is a harmonica?,503539
Mufassa,Neutral,de,0.650351881980896,False,True,Mufassa,912933
❤,Positive,bg,0.9654127359390259,True,True,,318050
Parabéns Deus abençoe ajuda animais,Positive,pt,0.9834586381912231,False,True,Congratulations God bless help animals,546722
Agoy yun lng Herbert,Neutral,zh,0.8928147554397583,False,True,Agoy yun lng herbert,634904
Yeaaaaaaaaaaa,Positive,fr,0.3453780710697174,False,True,Yeaaaaaaaaaaa,250237
Love you Failla!,Positive,it,0.2881058156490326,False,True,Love you Failla!,220723
Walang manyayare sa pilipinas mahirap mahalin ang sarili mong bayan kung ang kramihan sa gobyerno hindi lumalaban ng patas,Negative,tl,0.9106383919715881,False,True,There is no manayare in the Philippines it is hard to love your own people if the government is not resistant to fair,467522
Trop là classe,Positive,vi,0.4107118248939514,False,True,Too there class,740306
Excelente canción combinada con un excelente jinete .,Positive,es,0.7401049733161926,False,True,Excellent song combined with an excellent rider.,538911
ALLAHU AKBAR!!,Neutral,zh,0.25379619002342224,False,True,Allahu akbar !!,46083
love,Positive,es,0.21068991720676422,False,True,love,549489
نفسي حد يساعدني لوجه الله لوجه الله بس انا اب لبنت وولد وزوجتي مريضه سكر من النوع الاول وبسبب انها عملت عمليه في عينها بسبب السكر اتدايت واستلفت لحد انهارده 63الف نفسي بس حد يسلفهملي وادفعهم له اقساط كل شهر 2000جنيه,Negative,ar,0.8641977906227112,False,True,نفسي حد يساعدني لوجه الله لوجه الله بس انا اب لبنت وولد وزوجتي مريضه سكر من النوع الاول وبسبب انها عملت عمليه في عينها بسبب السكر اتدايت واستلفت لحد انهارده 63الف نفسي بس حد يسلفهملي وادفعهم له اقساط كل شهر 2000جنيه,46358
ang utak nyan wlang iba kundi c matandang duterte king of the druglord in the phil at c pulong duterte!!!,Negative,tl,0.27924075722694397,False,True,the brains that do not do the right duterte of the drugs in the philglord!!!,4409
Ya ALLAH har insan kamyab ho har insan ko sehat izat Dolat or beshumar barkatain or rehmatain ata farma Ameen.,Neutral,id,0.08554115891456604,False,True,Ya Allah Har Insan Kamyab Ho Har Insan Ko Sehat IZAT IZAT DOT DOST DOST DOST DOSTAR BARKATAN or Rehmatain ata Farma Ameen.,640458
Seandainya indonesia seperti america yg dipimpin donal trumpt,Neutral,id,0.3163881003856659,False,True,If Indonesia was like America led by Donal Trumpt,860869
"Молодец, наказал.😂😂😂😂😂😂",Positive,ru,0.9164434671401978,True,True,"Well done, punished",535992
"YOU ARE "" OUT OF YOUR MIND,,THAT---> WON'T HAPPENS",Negative,zh,0.3741229474544525,False,True,"YOU ARE "" OUT OF YOUR MIND,,THAT---> WON'T HAPPENS",463684
"Мы это все помним, но мы не хотим ракеты с ядерными боеголовками у себя в соседнем дворе. Так что увы.",Negative,ru,0.999774694442749,False,True,"We remember all this, but we do not want rockets with nuclear warheads in our neighboring courtyard. So alas.",532706
Reparei o comportamento dos homens!  Legal!!!,Positive,pt,0.6558437347412109,False,True,I noticed the behavior of men!  Legal!!!,153425
GUYS THE SHIRTT,Neutral,zh,0.7433056235313416,False,True,GUYS THE SHIRTT,151258
Heueuru,Neutral,fr,0.9028960466384888,False,True,Heeueur,863828
"Hey Max,
danke für das tolle video 👍
hast du eine gute tutorial resource für mich zum deployen einer angular node.js app (zb auf aws). und was hältst du davon den frontend server nochmal mit nginx abzukapseln von node.js?
Ich habe eine spring-boot rest-api und ein angular frontend und würde das gern auf aws deployen...",Neutral,de,0.9936895966529846,True,True,"Hey Max,
Thanks for the great video 👍
Do you have a good tutorial resource for me to deploy an angular node.js app (e.g. on AWS). And what do you think of the frontend server with Nginx to cappassate from node.js?
I have a jumping boat Rest API and an angular frontend and would like to deploy it on AWS ...",379272
❤❤❤❤❤❤❤❤❤❤❤😢😢😢😢,Negative,fr,0.7255370616912842,True,True,,886046
"Спасибо за эфир, Алексей!) С Рождеством Вас!)🙏❤️⛪",Positive,ru,0.9811960458755493,True,True,"Thanks for the air, Alexey!) Merry Christmas!) 🙏❤️⛪",557156
اللّٰہ تعالیٰ حفاظت فرمائیں ۔۔۔ آمین,Neutral,ur,0.938240110874176,False,True,May Allah protect ... Both,719823
300 взяли за щеку у камазиста😂,Positive,uk,0.5420761704444885,True,True,300 took the cheek from a Kamazist,196978
Manco uno vero,Negative,it,0.9027382731437683,False,True,I miss one true,380853
2025,Neutral,de,0.32647383213043213,False,True,2025,305106
Mahal namin duterte❤❤❤kadtong gipamatay sa mga adik og gipang rape sa mga adik hala pag rally mo mga pamilia nga nabiktima sa mga adik,Positive,ceb,0.6432608366012573,True,True,We love Duterte❤❤❤ During those who are killed by addicts and rapes of addicts to rally your friends who have been victimized by addicts,883273
💡! 😊❤,Positive,zh,0.5046082139015198,True,True,,105826
Go world war 3!,Negative,de,0.5080956220626831,False,True,Go world war 3!,276512
Он сам на тоете,Neutral,ru,0.9601935148239136,False,True,I'm on toete,827934
❤❤❤❤,Positive,zh,0.5570206642150879,True,True,,36782
"Muhammad Hero..

Huge respect to all the gentlemen who stood by and helped her. Humanity does wonders. 

احترام كبير لجميع السادة الذين وقفوا جانبا وساعدوها.الإنسانية تفعل العجائب.",Positive,ar,0.7348923087120056,False,True,"Muhammad Hero ..

HUGE RSICT to All The Gentlemen Who Stood by and Help Her. Humanity Does Wonders. 

A great respect for all the masters who stood aside and helped them. Humanity does wonders.",890114
dprk vibe,Neutral,ca,0.11020228266716003,False,True,dprk vibe,58380
윤석열탄핵정국에 가장 맞춤형의원은 단연 우리 윤석열전문가 박은정의원이 최고다..횔약이 완전히 이때를 위함으로 준비된 전사 투사 의원 전문가 너무좋다.. 아쉬운건 이지은 류삼영이 경찰출신도 활약하기 딱좋을시기인데 의원안된게 참으로 아쉽다..그래도 화이팅 좋다..엄지척  국민이 위로와 확신과 신뢰와 안심 모드다.❤❤❤,Positive,ko,1.0000675916671753,True,True,"Yoon Seok -yeol's most customized clinic is by far the best member of Yoon Seok -yeol, Park Eun -jung. Trust and relief mode .❤❤❤",209579
Mga bayad,Negative,ceb,0.4914291203022003,False,True,Fees,1006935
شیر افضل مروت شروع سے ہی فوج کا ٹٹو  ہے,Negative,ur,1.0000238418579102,False,True,Sher Afzal Marwat is the army pony from the beginning,842242
已经加上字幕非常棒。,Positive,zh,0.9995326399803162,True,True,It's great to have subtitles already added.,435811
Ngayon zero call for GOD pa din ba,Neutral,ro,0.35312363505363464,False,True,Now zero call for god still,18967
WOW!,Neutral,ja,0.4005177915096283,False,True,WOW!,677952
Obrigada senhor meu Deus por existir ser humanos tão maravilhosos que Deus abençoe sempre cada um de vocês em nome de Jesus amém,Positive,pt,0.9967124462127686,False,True,Thank you Lord my God for existing to be so wonderful humans that God always bless each of you in the name of Jesus Amen,896065
Banana peeinotakescuchar,Neutral,es,0.5363551378250122,False,True,Banana peeinotakescuchar,56042
YOU   TRUMPH  WORLD  TERORIS   &  SETANYAHU...,Negative,ja,0.5123259425163269,False,True,You Trumph World Terrorist & Setanyahu ...,663558
"Dapat ganyan , kulong , sana Meron din bitay pag sobra pagka corrupt",Positive,tl,0.3870508670806885,False,True,"It should be, so, hopefully there will be too much of a corrupt",690713
Excellent ....,Positive,pt,0.5100483894348145,False,True,Excellent ....,608007
Олды на вряд ли будут жить с клавой без нумпада,Negative,ru,0.9721875190734863,False,True,Olds on is unlikely to live with a claw without a numbered,912178
Lewandwsk 2020,Neutral,pl,0.27123355865478516,False,True,Lewandwsk 2020,876255
❤,Positive,bg,0.9654127359390259,True,True,,516832
The révélations,Neutral,fr,0.8778948783874512,False,True,The Revelations,406324
Soy god,Negative,es,0.9589508175849915,False,True,I am God,385567
"2:29 Oh Ana...
;)",Neutral,es,0.24009980261325836,False,True,"2:29 oh ana ...
;)",806138
"""Fuga""",Neutral,it,0.3267330825328827,False,True,"""Leak""",902847
chai kaam pani jada lag raha hai,Neutral,it,0.13891810178756714,False,True,Chai kaam pani jada lag raha hai,885923
Y a los dos niños lo dejaron en la calle y murieron,Negative,es,0.9885200262069702,False,True,And the two children were left on the street and died,808394
"Пэрис, если тебе надо жилье - приезжай ко мне. хоть и 45кв.м. но лучше так, чем на улице",Neutral,ru,0.998613178730011,False,True,"Paris, if you need housing, come to me. Though 45kv.m. but better than on the street",916727
Junk!,Negative,hu,0.7578046917915344,False,True,Junk!,545913
കമന്റ്‌ നോക് ഹാശ്മി. രാഹുൽ പറഞ്ഞത് 100%👌,Positive,ml,0.9997522234916687,True,True,Comment Knock Hashmi. Rahul said 100% 👌,253539
Wala g kwenta yung batas dito sa pilipinas,Negative,tl,0.39381951093673706,False,True,There is no law here in the Philippines,7194
dude spilled….,Neutral,no,0.3328442871570587,False,True,dude spilled….,77420
<333333333333333333333333333333333333333333333333333,Positive,ceb,0.90663743019104,False,True,<333333333333333333333333333333333333333333333333333,469188
Mesi,Neutral,ceb,0.3459140658378601,False,True,Months,992165
"En borrar los comentarios que no os interesa tardáis un segundo caras duras, sigo pidiendo a la gente que por el bien de estos niños no vea este canal uno de otros padecidos que utilicen a la infancia para sus fines",Negative,es,0.9838566184043884,False,True,"In erasing the comments that you are not interested in a second hard faces, I still ask people who for the sake of these children do not see this channel one of others suffering that use childhood for their purposes for their purposes",459732
YOU CANT PASS SOLT,Positive,ja,0.4537619650363922,False,True,YOU CANT PASS SOLT,159460
Ek baat bolu tarrif aapki karu ya aapke speech ki ya fir knowledge ki dear,Positive,so,0.24962769448757172,False,True,Ek Baat Bolu Tarrif Aapki Karu Ya Aapke Speech Ki Ya Fir Knowledge Ki Dear,777488
6 din me,Neutral,ro,0.9956830143928528,False,True,6 din me,961403
Para que?,Neutral,pt,0.4299589991569519,False,True,So that?,649662
Y el caso de los drones FPV? 💀💀💀,Neutral,es,0.9335023760795593,True,True,And the case of FPV drones? 💀💀💀,388006
ctrl+d karki nahi ho raha,Negative,sw,0.10288970917463303,False,True,Ctrl+d karki nahi ho raha,104630
Laravel with vue vuetify,Neutral,fr,0.3304671049118042,False,True,Laravel with vue vuetify,286506
Kena pukau,Neutral,ceb,0.6491284966468811,False,True,Got a pawau,535272
"Tagal naman mag bombahan dya sa west philippine sea, umpisahan nyo na yan, tunawin nyo na tinatayo ng china dyan😂, ikaw vlogger puro ka nalang satsat bat di ka pumunta dyan sumali ka na sa bombahan di puro ka lang satsat😂",Negative,tl,0.6868568062782288,True,True,"It's been a while since the west Philippine Sea, you start that, you know that china is built there, you vlogger just because you don't go there and join the bomb without you just kidding?",703275
